id,date,systeme_id,asset_id,score,vrai_defaut,alerte,cout
INSP_769AD57F,2026-05-17,SYS_015,AST_FCBE6B6B,1.659545,1,1,60.0
INSP_88AAC63F,2026-05-17,SYS_038,AST_9CB3E137,0.947481,1,0,60.0
INSP_563BC225,2026-05-17,SYS_075,AST_DEC87001,1.01241,1,1,60.0
INSP_81C94D1C,2026-05-17,SYS_120,AST_DB56604D,1.460418,1,1,60.0
INSP_C991D079,2026-05-17,SYS_131,AST_74CA1C60,1.045719,1,1,60.0
INSP_82EFA845,2026-05-17,SYS_192,AST_CE5080EB,0.85225,1,0,60.0
INSP_7892E9CB,2026-05-18,SYS_023,AST_76031ACF,1.177255,1,1,60.0
INSP_C6FCF47A,2026-05-18,SYS_152,AST_9A0D6DF2,0.986106,0,0,60.0
INSP_085BA67A,2026-05-18,SYS_185,AST_5CF1BB9F,1.227455,1,1,60.0
INSP_15B2716D,2026-05-19,SYS_031,AST_CC4CA361,-0.07105,0,0,60.0
INSP_4F6417A9,2026-05-19,SYS_070,AST_61C41EF7,0.439255,0,0,60.0
INSP_0C949E88,2026-05-19,SYS_087,AST_ED47E0D6,0.82924,1,0,60.0
INSP_58DCB801,2026-05-19,SYS_101,AST_8AEE8F28,1.036966,1,1,60.0
INSP_4C5E8855,2026-05-19,SYS_179,AST_CC0A99C0,1.127415,1,1,60.0
INSP_8910F010,2026-05-20,SYS_017,AST_A38EC274,0.73327,1,0,60.0
INSP_6A00BC29,2026-05-20,SYS_027,AST_E5156798,0.719572,0,0,60.0
INSP_C55341A9,2026-05-20,SYS_048,AST_1D78C349,1.204116,1,1,60.0
INSP_288DFF4A,2026-05-20,SYS_054,AST_8E1BF026,0.504675,0,0,60.0
INSP_6E426692,2026-05-20,SYS_061,AST_D932504E,0.5016,0,0,60.0
INSP_A796E8E2,2026-05-20,SYS_136,AST_3B5725A1,0.311333,0,0,60.0
INSP_117AD070,2026-05-20,SYS_150,AST_D40719C5,0.384683,0,0,60.0
INSP_BC567E2A,2026-05-20,SYS_154,AST_57C9CAF9,0.719353,0,0,60.0
INSP_07EDC071,2026-05-20,SYS_155,AST_7B46A6AE,0.811135,1,0,60.0
INSP_D2EB7D5C,2026-05-20,SYS_163,AST_F20B2AD2,1.027253,1,1,60.0
INSP_DB10B24E,2026-05-20,SYS_197,AST_7B53A622,1.001019,0,1,60.0
INSP_9C46940D,2026-05-21,SYS_004,AST_E3BB09B0,0.869258,1,0,60.0
INSP_7CDF7A27,2026-05-21,SYS_158,AST_B26D0E2F,1.372354,1,1,60.0
INSP_5C5B324D,2026-05-22,SYS_099,AST_62D07545,1.160333,1,1,60.0
INSP_94102A0C,2026-05-22,SYS_105,AST_3B928935,0.524315,0,0,60.0
INSP_CDA0C16E,2026-05-22,SYS_129,AST_8A89E614,0.391407,0,0,60.0
INSP_FA6ACF4F,2026-05-23,SYS_007,AST_D431CA27,0.446475,0,0,60.0
INSP_47304F6A,2026-05-23,SYS_020,AST_A3EFBD2F,1.034551,1,1,60.0
INSP_016F857E,2026-05-23,SYS_168,AST_A96ADCE8,1.122081,1,1,60.0
INSP_B8F2D227,2026-05-24,SYS_008,AST_DE413253,0.925115,1,0,60.0
INSP_9EAECD4C,2026-05-24,SYS_028,AST_BDF50FB3,1.079412,1,1,60.0
INSP_0B2F2870,2026-05-24,SYS_045,AST_2616CDB7,0.980961,0,0,60.0
INSP_187C6556,2026-05-24,SYS_095,AST_D05C72AA,1.186879,1,1,60.0
INSP_B6EF3B3C,2026-05-24,SYS_159,AST_4F7B551A,0.333534,0,0,60.0
INSP_CA235D3E,2026-05-25,SYS_002,AST_D9DC9CF1,1.175837,1,1,60.0
INSP_31970EF4,2026-05-25,SYS_092,AST_A1784173,0.586281,0,0,60.0
INSP_D2AB0DE8,2026-05-25,SYS_100,AST_0C6FEB61,0.804937,1,0,60.0
INSP_BD6EC20C,2026-05-25,SYS_106,AST_8B35CEDB,1.367712,1,1,60.0
INSP_CB5788E8,2026-05-25,SYS_143,AST_3D113987,0.869493,1,0,60.0
INSP_4A3FF475,2026-05-26,SYS_096,AST_1893FE51,1.146601,1,1,60.0
INSP_96B57731,2026-05-26,SYS_103,AST_F686EF11,1.087041,1,1,60.0
INSP_2348B688,2026-05-26,SYS_117,AST_99D49091,1.026582,1,1,60.0
INSP_6B62127C,2026-05-26,SYS_122,AST_494D1C55,1.100081,1,1,60.0
INSP_60F5C1A8,2026-05-26,SYS_124,AST_4920985C,0.717737,0,0,60.0
INSP_A18259EC,2026-05-26,SYS_167,AST_F748322B,1.21204,1,1,60.0
INSP_A68F0F96,2026-05-26,SYS_172,AST_F6D5E9AD,0.934991,1,0,60.0
INSP_B61EC784,2026-05-26,SYS_174,AST_6871DD7F,1.300065,1,1,60.0
INSP_CBDAEB65,2026-05-26,SYS_176,AST_57F8E642,1.031409,1,1,60.0
INSP_0D427A43,2026-05-26,SYS_184,AST_3ABB844B,1.451242,1,1,60.0
INSP_71D9EB29,2026-05-27,SYS_032,AST_C6611059,0.423916,0,0,60.0
INSP_ED12281C,2026-05-27,SYS_036,AST_3E1B9AFC,0.550322,0,0,60.0
INSP_ACFCC615,2026-05-27,SYS_043,AST_0156426D,0.899283,1,0,60.0
INSP_0E2CC228,2026-05-27,SYS_066,AST_B679A4B2,0.256608,0,0,60.0
INSP_E20C7C1A,2026-05-27,SYS_078,AST_DA59A67D,1.393259,1,1,60.0
INSP_4CA80731,2026-05-27,SYS_093,AST_11D1C743,0.640163,0,0,60.0
INSP_309D6DF2,2026-05-27,SYS_144,AST_8BCB0C52,0.881418,1,0,60.0
INSP_7D542E79,2026-05-27,SYS_147,AST_5699EB97,1.132048,1,1,60.0
INSP_F2F4DE31,2026-05-27,SYS_151,AST_3E883E68,0.505092,0,0,60.0
INSP_56C1068B,2026-05-27,SYS_166,AST_1D67B7FE,1.075588,1,1,60.0
INSP_CFA56FC8,2026-05-27,SYS_171,AST_F67C1587,1.052425,1,1,60.0
INSP_C4197DD6,2026-05-27,SYS_189,AST_D4BB04C1,0.849105,0,0,60.0
INSP_5455785C,2026-05-27,SYS_193,AST_82611055,0.572923,0,0,60.0
INSP_BB32B27F,2026-05-28,SYS_041,AST_1AAF5310,0.945036,1,0,60.0
INSP_C3922E8C,2026-05-28,SYS_047,AST_A130CD16,0.448331,0,0,60.0
INSP_7809B029,2026-05-28,SYS_056,AST_3C038375,0.142037,0,0,60.0
INSP_0E3E0E84,2026-05-28,SYS_083,AST_2C32C40A,1.115018,1,1,60.0
INSP_5DDDE3D9,2026-05-28,SYS_090,AST_3E0B5895,0.329095,0,0,60.0
INSP_7049A1C5,2026-05-28,SYS_134,AST_6B03F47D,0.984294,1,0,60.0
INSP_14E39F01,2026-05-28,SYS_162,AST_C5A039AE,1.175506,1,1,60.0
INSP_45C4ECE6,2026-05-28,SYS_165,AST_70A1C411,1.17122,1,1,60.0
INSP_8406EEDF,2026-05-28,SYS_169,AST_AB37D550,1.470743,1,1,60.0
INSP_EC0CE0FC,2026-05-29,SYS_018,AST_1D5B34FE,0.658082,1,0,60.0
INSP_519B81EA,2026-05-29,SYS_025,AST_6B5DB20C,0.461779,0,0,60.0
INSP_F4A30C3E,2026-05-29,SYS_053,AST_42D22198,0.32323,0,0,60.0
INSP_E0AB860E,2026-05-29,SYS_073,AST_5881252F,0.63912,0,0,60.0
INSP_1FEC6915,2026-05-29,SYS_113,AST_8F2D9FC8,1.081811,1,1,60.0
INSP_16AA62AB,2026-05-29,SYS_190,AST_5541B8F6,1.068247,1,1,60.0
INSP_D1E22A73,2026-05-30,SYS_060,AST_14A9124D,0.191348,0,0,60.0
INSP_B7E29EE0,2026-05-30,SYS_098,AST_4C366085,1.25469,1,1,60.0
INSP_7FC7AFC9,2026-05-30,SYS_119,AST_AA994217,1.226645,1,1,60.0
INSP_3ACC32E4,2026-05-30,SYS_123,AST_E3437519,1.405339,1,1,60.0
INSP_E1A2A41B,2026-05-30,SYS_126,AST_48D1B43A,0.342859,0,0,60.0
INSP_D7C3211B,2026-05-30,SYS_148,AST_9AE5584E,1.241328,1,1,60.0
INSP_BDEC7A66,2026-05-30,SYS_153,AST_81F798ED,0.34193,0,0,60.0
INSP_9B6328EC,2026-05-30,SYS_160,AST_4B1F71B2,0.852204,1,0,60.0
INSP_A030DDDA,2026-05-30,SYS_186,AST_30EDF757,0.689423,0,0,60.0
INSP_50E0B5A7,2026-05-31,SYS_001,AST_95CFC08A,0.877698,0,0,60.0
INSP_2918B300,2026-05-31,SYS_019,AST_A2659BA7,0.622645,0,0,60.0
INSP_DA97A204,2026-05-31,SYS_030,AST_3566E90D,1.40618,1,1,60.0
INSP_39FE1A40,2026-05-31,SYS_049,AST_0C241693,1.042559,1,1,60.0
INSP_34339170,2026-05-31,SYS_069,AST_7178B12C,0.811702,0,0,60.0
INSP_64B09D14,2026-05-31,SYS_072,AST_1CB1C3B7,1.11402,1,1,60.0
INSP_AD5174D1,2026-05-31,SYS_081,AST_EE25DFDE,0.758518,0,0,60.0
INSP_4D1369D3,2026-05-31,SYS_085,AST_362265C3,1.138436,1,1,60.0
INSP_C969E611,2026-05-31,SYS_114,AST_3173531C,0.396966,0,0,60.0
INSP_98073ABF,2026-05-31,SYS_146,AST_7889DDC5,0.932655,0,0,60.0
INSP_6037DB9E,2026-05-31,SYS_170,AST_25E6ED38,1.087807,1,1,60.0
INSP_E5C7649B,2026-06-01,SYS_005,AST_7AB88884,0.151036,0,0,60.0
INSP_CFD8E8EE,2026-06-01,SYS_009,AST_182DCC61,0.756894,0,0,60.0
INSP_2F4DD486,2026-06-01,SYS_102,AST_61540A62,1.056953,1,1,60.0
INSP_85595554,2026-06-01,SYS_107,AST_D7063165,1.347158,1,1,60.0
INSP_EBC2A314,2026-06-01,SYS_121,AST_72112F1D,0.970486,1,0,60.0
INSP_DCA41AE7,2026-06-01,SYS_127,AST_4C7C3CF2,0.722732,0,0,60.0
INSP_F253259B,2026-06-01,SYS_137,AST_177B020A,1.22452,1,1,60.0
INSP_16CEB6D6,2026-06-01,SYS_149,AST_FADBB2A1,0.925058,0,0,60.0
INSP_8B34EADD,2026-06-01,SYS_187,AST_B5F2F180,1.205233,1,1,60.0
INSP_302C55AE,2026-06-01,SYS_191,AST_73C28EA6,0.285247,0,0,60.0
INSP_D0BB7C75,2026-06-02,SYS_021,AST_D52B2838,1.038838,1,1,60.0
INSP_8DB9DBDC,2026-06-02,SYS_022,AST_768C497E,0.737311,0,0,60.0
INSP_DBE21AC6,2026-06-02,SYS_084,AST_B027A540,1.400843,1,1,60.0
INSP_45EF7FC1,2026-06-02,SYS_086,AST_AB8D2CF4,0.420859,0,0,60.0
INSP_AB04D00B,2026-06-02,SYS_097,AST_FA2A9157,0.538715,0,0,60.0
INSP_B0CB3776,2026-06-03,SYS_012,AST_3C042C86,0.304889,0,0,60.0
INSP_CC84738D,2026-06-03,SYS_074,AST_49234723,1.597347,1,1,60.0
INSP_54020013,2026-06-03,SYS_077,AST_C8989699,0.515486,0,0,60.0
INSP_080CB57F,2026-06-03,SYS_082,AST_02FFD22C,0.239249,0,0,60.0
INSP_F6314DAE,2026-06-03,SYS_112,AST_5A1B7CBA,0.465933,0,0,60.0
INSP_12147464,2026-06-03,SYS_177,AST_F85B3C92,0.841306,0,0,60.0
INSP_E37EE8B0,2026-06-03,SYS_195,AST_12138D44,1.380325,1,1,60.0
INSP_21F69701,2026-06-03,SYS_198,AST_DF0D8143,0.281851,0,0,60.0
INSP_8F9BD758,2026-06-03,SYS_199,AST_EB8F5C56,0.613989,1,0,60.0
INSP_3966A6E3,2026-06-04,SYS_026,AST_6DE321F1,0.852556,0,0,60.0
INSP_E488DF49,2026-06-04,SYS_057,AST_82DF3FB7,0.319637,0,0,60.0
INSP_59AB7AE0,2026-06-04,SYS_067,AST_BAC857EE,1.008271,1,1,60.0
INSP_6BB82F79,2026-06-04,SYS_116,AST_18FFC5A2,0.306208,0,0,60.0
INSP_8E08D6EE,2026-06-04,SYS_118,AST_C035943D,0.514645,0,0,60.0
INSP_2D2212AB,2026-06-04,SYS_128,AST_AE583E47,0.460896,0,0,60.0
INSP_2ADFB951,2026-06-04,SYS_138,AST_7105B557,1.378486,1,1,60.0
INSP_B06D02B5,2026-06-04,SYS_145,AST_8791D6B7,1.143828,1,1,60.0
INSP_493B772B,2026-06-04,SYS_156,AST_6680524D,0.973013,0,0,60.0
INSP_AB86ED17,2026-06-05,SYS_011,AST_A0EE8581,1.432473,1,1,60.0
INSP_439F48A2,2026-06-05,SYS_016,AST_B97C7FF3,0.442553,0,0,60.0
INSP_5D106760,2026-06-05,SYS_034,AST_88E26ED8,0.985471,1,0,60.0
INSP_3C98B73D,2026-06-05,SYS_042,AST_B568244D,0.142658,0,0,60.0
INSP_E191596B,2026-06-05,SYS_076,AST_7341D89D,0.560561,0,0,60.0
INSP_0FFAA24B,2026-06-06,SYS_029,AST_B89570A7,0.655428,0,0,60.0
INSP_D7193401,2026-06-06,SYS_033,AST_79CDAF02,1.29291,1,1,60.0
INSP_BE3F6E84,2026-06-06,SYS_037,AST_ABD0D48E,0.658229,0,0,60.0
INSP_F7D2EF13,2026-06-06,SYS_059,AST_C644E1B6,1.437666,1,1,60.0
INSP_F2555CA4,2026-06-06,SYS_104,AST_8808D6E8,0.863699,0,0,60.0
INSP_D01FB81E,2026-06-06,SYS_108,AST_0DAD4E9F,1.013704,1,1,60.0
INSP_985892D6,2026-06-06,SYS_130,AST_C4774B24,1.045005,0,1,60.0
INSP_FAB60A5A,2026-06-06,SYS_132,AST_ADDB4DF6,0.746184,0,0,60.0
INSP_DB313804,2026-06-07,SYS_003,AST_7683D3F8,0.439769,0,0,60.0
INSP_3F3CEE0F,2026-06-07,SYS_058,AST_04B347DD,0.831461,0,0,60.0
INSP_A1B577B2,2026-06-07,SYS_068,AST_4F92952F,1.302876,1,1,60.0
INSP_E078D428,2026-06-07,SYS_109,AST_7E185D2C,1.57662,1,1,60.0
INSP_20B65645,2026-06-07,SYS_178,AST_11A478D1,0.664677,0,0,60.0
INSP_40775E54,2026-06-07,SYS_188,AST_DF83B274,1.428099,1,1,60.0
INSP_3AA5B257,2026-06-08,SYS_006,AST_E249157B,1.252563,1,1,60.0
INSP_DA9E2184,2026-06-08,SYS_065,AST_0CD81E12,0.582751,0,0,60.0
INSP_CC67C4BF,2026-06-08,SYS_079,AST_292CA011,1.177991,1,1,60.0
INSP_EDD7F9EB,2026-06-08,SYS_080,AST_10D3B87D,0.998204,1,0,60.0
INSP_FCF70A50,2026-06-08,SYS_161,AST_4D0E4E8C,0.949424,0,0,60.0
INSP_424BF97C,2026-06-08,SYS_175,AST_462DBA21,1.457746,1,1,60.0
INSP_E7443C8F,2026-06-08,SYS_181,AST_2FB8A717,1.331714,1,1,60.0
INSP_E48B214C,2026-06-09,SYS_014,AST_6AA5673F,1.080777,1,1,60.0
INSP_90B4DBCA,2026-06-09,SYS_027,AST_E5156798,0.835499,0,0,60.0
INSP_4C294633,2026-06-09,SYS_046,AST_48F4C011,1.264796,1,1,60.0
INSP_95083561,2026-06-09,SYS_091,AST_DD5120FE,0.581713,0,0,60.0
INSP_3E3349D2,2026-06-09,SYS_173,AST_A1F77516,0.535247,0,0,60.0
INSP_CB21DD69,2026-06-10,SYS_050,AST_DE5C366D,0.376807,0,0,60.0
INSP_282CE80D,2026-06-10,SYS_064,AST_C84FD08E,0.482047,0,0,60.0
INSP_463CEC70,2026-06-10,SYS_088,AST_B43A3C96,0.206905,0,0,60.0
INSP_0E7D2090,2026-06-10,SYS_111,AST_A82BE3A4,0.467373,0,0,60.0
INSP_49842CA4,2026-06-10,SYS_140,AST_0ABF27E8,1.19753,1,1,60.0
INSP_9F1DF5BF,2026-06-10,SYS_142,AST_A3201156,1.154597,1,1,60.0
INSP_9B1A51CF,2026-06-10,SYS_194,AST_084275E4,1.458424,1,1,60.0
INSP_1CDB69D2,2026-06-11,SYS_040,AST_A08ECEF8,0.332566,0,0,60.0
INSP_8C885189,2026-06-11,SYS_051,AST_4FF55DAA,0.790001,0,0,60.0
INSP_1E826A21,2026-06-11,SYS_110,AST_53580258,1.145932,0,1,60.0
INSP_8795FBC9,2026-06-11,SYS_120,AST_DB56604D,0.779472,0,0,60.0
INSP_2C2C78FB,2026-06-11,SYS_182,AST_C6BE83A4,0.711661,0,0,60.0
INSP_D8582FDC,2026-06-12,SYS_101,AST_8AEE8F28,0.331328,0,0,60.0
INSP_D05BC70A,2026-06-12,SYS_141,AST_10736A6E,0.63523,0,0,60.0
INSP_1E63AC3D,2026-06-13,SYS_075,AST_DEC87001,0.738993,0,0,60.0
INSP_9EAA1DCE,2026-06-13,SYS_125,AST_342AA1AB,0.455828,0,0,60.0
INSP_7F29078F,2026-06-13,SYS_139,AST_4D31EFA7,0.855242,0,0,60.0
INSP_DA81E704,2026-06-14,SYS_000,AST_FBF330ED,0.748356,0,0,60.0
INSP_F67DCCD8,2026-06-14,SYS_015,AST_FCBE6B6B,0.473978,0,0,60.0
INSP_331AB9A8,2026-06-14,SYS_038,AST_9CB3E137,1.120934,1,1,60.0
INSP_6A05E154,2026-06-14,SYS_061,AST_D932504E,0.833173,0,0,60.0
INSP_C9464D84,2026-06-14,SYS_063,AST_B04E572A,1.162274,1,1,60.0
INSP_C196397F,2026-06-14,SYS_071,AST_EF8BB3C3,0.909906,0,0,60.0
INSP_A5CDBD96,2026-06-15,SYS_010,AST_8388ABDD,1.264247,1,1,60.0
INSP_E71BCAF9,2026-06-15,SYS_052,AST_DB95873A,0.646649,0,0,60.0
INSP_106E2B8A,2026-06-15,SYS_055,AST_AFFB6DE6,0.828643,0,0,60.0
INSP_5DEF105E,2026-06-15,SYS_105,AST_3B928935,0.737618,0,0,60.0
INSP_51009969,2026-06-15,SYS_155,AST_7B46A6AE,1.208501,1,1,60.0
INSP_668FB88A,2026-06-15,SYS_157,AST_BD1B4917,0.95689,0,0,60.0
INSP_2A4FC158,2026-06-15,SYS_164,AST_27DE4A7E,1.320187,1,1,60.0
INSP_C1191B0A,2026-06-15,SYS_183,AST_18E697AB,1.491119,1,1,60.0
INSP_4D4AB38F,2026-06-15,SYS_192,AST_CE5080EB,1.252848,1,1,60.0
INSP_7DB23358,2026-06-16,SYS_023,AST_76031ACF,0.445783,0,0,60.0
INSP_12242BA3,2026-06-16,SYS_158,AST_B26D0E2F,0.737542,0,0,60.0
INSP_A2F9811C,2026-06-16,SYS_180,AST_71909D6B,0.896497,0,0,60.0
INSP_3CDDD063,2026-06-16,SYS_196,AST_C7FB1405,0.473499,0,0,60.0
INSP_0873597D,2026-06-17,SYS_017,AST_A38EC274,1.376875,1,1,60.0
INSP_7110ACC6,2026-06-17,SYS_028,AST_BDF50FB3,0.672766,0,0,60.0
INSP_B0B331B7,2026-06-17,SYS_035,AST_D8A848C2,0.212242,0,0,60.0
INSP_21AF3DD1,2026-06-17,SYS_135,AST_E63EDF7E,0.608574,0,0,60.0
INSP_C84E54C7,2026-06-17,SYS_136,AST_3B5725A1,0.362114,0,0,60.0
INSP_F7096259,2026-06-18,SYS_062,AST_68867D96,0.773869,0,0,60.0
INSP_49EF67EE,2026-06-18,SYS_087,AST_ED47E0D6,1.405517,1,1,60.0
INSP_728C5D13,2026-06-18,SYS_099,AST_62D07545,0.488862,0,0,60.0
INSP_F8B02556,2026-06-18,SYS_103,AST_F686EF11,0.843715,0,0,60.0
INSP_63EF0996,2026-06-18,SYS_124,AST_4920985C,0.960033,0,0,60.0
INSP_C0ECCE87,2026-06-18,SYS_185,AST_5CF1BB9F,0.514982,0,0,60.0
INSP_598D5FE3,2026-06-18,SYS_197,AST_7B53A622,0.359865,0,0,60.0
INSP_620AE76F,2026-06-19,SYS_048,AST_1D78C349,0.680491,0,0,60.0
INSP_12DC2A14,2026-06-19,SYS_094,AST_0180B702,1.344031,1,1,60.0
INSP_36843F9E,2026-06-19,SYS_115,AST_641A4AAC,0.769406,0,0,60.0
INSP_4829BF37,2026-06-19,SYS_131,AST_74CA1C60,0.501541,0,0,60.0
INSP_F193BB34,2026-06-19,SYS_133,AST_094FE12F,0.97012,1,0,60.0
INSP_C46B2FB1,2026-06-19,SYS_150,AST_D40719C5,0.819145,0,0,60.0
INSP_466914EC,2026-06-19,SYS_152,AST_9A0D6DF2,1.50221,1,1,60.0
INSP_8E4C3D1C,2026-06-19,SYS_168,AST_A96ADCE8,0.540715,0,0,60.0
INSP_1F7A7316,2026-06-20,SYS_013,AST_686CD570,1.370242,1,1,60.0
INSP_CBE8F901,2026-06-20,SYS_044,AST_2CDF7154,0.482653,0,0,60.0
INSP_2CABF12F,2026-06-20,SYS_122,AST_494D1C55,0.716398,0,0,60.0
INSP_BF8DBC4D,2026-06-20,SYS_179,AST_CC0A99C0,0.64975,0,0,60.0
INSP_B20FCE90,2026-06-21,SYS_002,AST_D9DC9CF1,0.833729,0,0,60.0
INSP_82D2AEFF,2026-06-21,SYS_036,AST_3E1B9AFC,0.579108,0,0,60.0
INSP_36D9358B,2026-06-21,SYS_045,AST_2616CDB7,0.774582,0,0,60.0
INSP_42C0B93A,2026-06-21,SYS_070,AST_61C41EF7,0.383536,0,0,60.0
INSP_52E730CB,2026-06-21,SYS_126,AST_48D1B43A,0.539235,0,0,60.0
INSP_15A00D82,2026-06-21,SYS_144,AST_8BCB0C52,1.480517,1,1,60.0
INSP_754F37C4,2026-06-22,SYS_031,AST_CC4CA361,1.402167,0,1,60.0
INSP_1C6C57D9,2026-06-22,SYS_084,AST_B027A540,0.627635,0,0,60.0
INSP_D0E2A3B9,2026-06-22,SYS_089,AST_9FCA585A,-0.025441,0,0,60.0
INSP_B3200DBF,2026-06-22,SYS_106,AST_8B35CEDB,0.374197,0,0,60.0
INSP_EE801487,2026-06-22,SYS_163,AST_F20B2AD2,0.539604,0,0,60.0
INSP_65F12573,2026-06-22,SYS_193,AST_82611055,0.589923,0,0,60.0
INSP_7095438A,2026-06-23,SYS_007,AST_D431CA27,1.141267,0,1,60.0
INSP_FA8A0500,2026-06-23,SYS_020,AST_A3EFBD2F,0.486891,0,0,60.0
INSP_81AFDA8C,2026-06-23,SYS_032,AST_C6611059,0.841786,0,0,60.0
INSP_96CF1DB5,2026-06-23,SYS_054,AST_8E1BF026,0.607426,0,0,60.0
INSP_44D2347D,2026-06-23,SYS_093,AST_11D1C743,0.525947,0,0,60.0
INSP_02FDDC12,2026-06-23,SYS_096,AST_1893FE51,0.539703,0,0,60.0
INSP_004142A3,2026-06-23,SYS_145,AST_8791D6B7,0.415936,0,0,60.0
INSP_2E1F7D5E,2026-06-23,SYS_162,AST_C5A039AE,0.375365,0,0,60.0
INSP_05B8C423,2026-06-24,SYS_008,AST_DE413253,1.414486,1,1,60.0
INSP_05216D8C,2026-06-24,SYS_024,AST_A7122853,0.320617,0,0,60.0
INSP_59EB59DA,2026-06-24,SYS_041,AST_1AAF5310,1.351126,1,1,60.0
INSP_47F1A020,2026-06-24,SYS_081,AST_EE25DFDE,0.860198,0,0,60.0
INSP_A7E4A51E,2026-06-24,SYS_092,AST_A1784173,0.569844,0,0,60.0
INSP_198DE4AB,2026-06-24,SYS_114,AST_3173531C,0.788866,0,0,60.0
INSP_8A00B9B3,2026-06-24,SYS_123,AST_E3437519,0.445868,0,0,60.0
INSP_29EBF863,2026-06-25,SYS_004,AST_E3BB09B0,1.403979,1,1,60.0
INSP_1EF41079,2026-06-25,SYS_012,AST_3C042C86,0.461949,0,0,60.0
INSP_8A3030DE,2026-06-25,SYS_060,AST_14A9124D,0.4021,0,0,60.0
INSP_E44415D5,2026-06-25,SYS_095,AST_D05C72AA,0.972323,0,0,60.0
INSP_F69393AA,2026-06-25,SYS_100,AST_0C6FEB61,1.346988,1,1,60.0
INSP_3A2A9AF5,2026-06-25,SYS_159,AST_4F7B551A,0.520236,0,0,60.0
INSP_CF2CFB9C,2026-06-25,SYS_169,AST_AB37D550,0.243667,0,0,60.0
INSP_340BA158,2026-06-25,SYS_170,AST_25E6ED38,0.531306,0,0,60.0
INSP_7649D3A0,2026-06-25,SYS_171,AST_F67C1587,0.852947,0,0,60.0
INSP_25572491,2026-06-25,SYS_172,AST_F6D5E9AD,1.371326,1,1,60.0
INSP_E2D304DF,2026-06-25,SYS_174,AST_6871DD7F,0.499001,0,0,60.0
INSP_A4725F33,2026-06-25,SYS_186,AST_30EDF757,0.991507,0,0,60.0
INSP_D97C6510,2026-06-26,SYS_019,AST_A2659BA7,0.640546,0,0,60.0
INSP_B74B0F1F,2026-06-26,SYS_039,AST_FCE0754B,-0.00885,0,0,60.0
INSP_B3D20838,2026-06-26,SYS_043,AST_0156426D,1.675831,1,1,60.0
INSP_EF1E5F1E,2026-06-26,SYS_056,AST_3C038375,0.822292,0,0,60.0
INSP_608E82F8,2026-06-26,SYS_066,AST_B679A4B2,0.913918,0,0,60.0
INSP_BA49EC38,2026-06-26,SYS_067,AST_BAC857EE,0.33039,0,0,60.0
INSP_3D26EA1E,2026-06-26,SYS_098,AST_4C366085,0.640467,0,0,60.0
INSP_74837866,2026-06-26,SYS_113,AST_8F2D9FC8,0.528691,0,0,60.0
INSP_53185B92,2026-06-26,SYS_154,AST_57C9CAF9,0.830882,0,0,60.0
INSP_88E02A38,2026-06-26,SYS_176,AST_57F8E642,0.559973,0,0,60.0
INSP_FB78F848,2026-06-26,SYS_189,AST_D4BB04C1,0.982918,0,0,60.0
INSP_3F2486CA,2026-06-26,SYS_195,AST_12138D44,0.83173,0,0,60.0
INSP_EB3AFD9C,2026-06-27,SYS_047,AST_A130CD16,0.809687,0,0,60.0
INSP_8DBC298B,2026-06-27,SYS_117,AST_99D49091,0.909717,0,0,60.0
INSP_85FA6DD4,2026-06-27,SYS_129,AST_8A89E614,1.168676,1,1,60.0
INSP_C6C0E962,2026-06-27,SYS_160,AST_4B1F71B2,1.38652,1,1,60.0
INSP_B62DCE34,2026-06-27,SYS_166,AST_1D67B7FE,0.699591,0,0,60.0
INSP_30BA6714,2026-06-27,SYS_184,AST_3ABB844B,0.562246,0,0,60.0
INSP_3CA6D8E5,2026-06-28,SYS_137,AST_177B020A,0.812114,0,0,60.0
INSP_B8E9E19F,2026-06-28,SYS_143,AST_3D113987,1.397458,1,1,60.0
INSP_BDAA2032,2026-06-28,SYS_191,AST_73C28EA6,0.775238,0,0,60.0
INSP_3D633CA4,2026-06-29,SYS_001,AST_95CFC08A,1.225498,0,1,60.0
INSP_4EEFDCF3,2026-06-29,SYS_021,AST_D52B2838,1.026404,0,1,60.0
INSP_6C669686,2026-06-29,SYS_025,AST_6B5DB20C,0.819551,0,0,60.0
INSP_91277117,2026-06-29,SYS_057,AST_82DF3FB7,0.885249,0,0,60.0
INSP_B281A8DB,2026-06-29,SYS_069,AST_7178B12C,0.822787,0,0,60.0
INSP_4FB6E2CF,2026-06-29,SYS_147,AST_5699EB97,1.187786,0,1,60.0
INSP_AFBD9390,2026-06-29,SYS_151,AST_3E883E68,0.92156,0,0,60.0
INSP_5C63E117,2026-06-29,SYS_165,AST_70A1C411,0.779015,0,0,60.0
INSP_AE1ED681,2026-06-29,SYS_190,AST_5541B8F6,1.002483,0,1,60.0
INSP_43B3D05C,2026-06-30,SYS_090,AST_3E0B5895,0.294712,0,0,60.0
INSP_FAE189ED,2026-06-30,SYS_116,AST_18FFC5A2,0.772559,0,0,60.0
INSP_A7D5221A,2026-06-30,SYS_148,AST_9AE5584E,0.48411,0,0,60.0
INSP_D6053D04,2026-06-30,SYS_188,AST_DF83B274,0.408233,0,0,60.0
INSP_426A852B,2026-06-30,SYS_199,AST_EB8F5C56,1.903427,1,1,60.0
INSP_B5C08D51,2026-07-01,SYS_034,AST_88E26ED8,1.248203,1,1,60.0
