asset_id,systeme_id,date_installation,politique
AST_F91E786F,SYS_006,2027-11-19,corrective_pure
AST_CEC5C4D3,SYS_158,2027-11-20,corrective_pure
AST_BDCCCC5E,SYS_042,2027-11-22,corrective_pure
AST_91C8DA43,SYS_074,2027-11-24,corrective_pure
AST_94D5E5CC,SYS_095,2027-11-24,corrective_pure
AST_5FEFD6AB,SYS_025,2027-11-26,corrective_pure
AST_54DE65BE,SYS_175,2027-11-26,corrective_pure
AST_998649E5,SYS_143,2027-11-30,corrective_pure
AST_9107BB03,SYS_011,2027-12-05,corrective_pure
AST_9148BC37,SYS_172,2027-12-05,corrective_pure
AST_65D76C95,SYS_113,2027-12-06,corrective_pure
AST_3E9EA097,SYS_164,2027-12-07,corrective_pure
AST_A1DA4F71,SYS_013,2027-12-09,corrective_pure
AST_B0C49675,SYS_185,2027-12-09,corrective_pure
AST_4CA1BBA7,SYS_075,2027-12-11,corrective_pure
AST_ED8C54ED,SYS_190,2027-12-11,corrective_pure
AST_B28344CD,SYS_121,2027-12-12,corrective_pure
AST_E32C2190,SYS_060,2027-12-17,corrective_pure
AST_90755E0A,SYS_148,2027-12-17,corrective_pure
AST_7E4A415B,SYS_128,2027-12-18,corrective_pure
AST_88D35026,SYS_177,2027-12-22,corrective_pure
AST_F086F160,SYS_073,2027-12-25,corrective_pure
