id,date,systeme_id,asset_id,score,vrai_defaut,alerte,cout
INSP_CA699E4B,2026-07-31,SYS_015,AST_0CF332F9,0.697505,1,0,60.0
INSP_D33A28E4,2026-07-31,SYS_039,AST_0C2D90D2,0.83915,0,0,60.0
INSP_CFA1ABA2,2026-07-31,SYS_048,AST_B7D85950,0.898126,0,0,60.0
INSP_C70ACC48,2026-07-31,SYS_058,AST_CC418360,1.233277,0,1,60.0
INSP_8964FC45,2026-07-31,SYS_091,AST_FF3BACB3,1.13793,0,1,60.0
INSP_1530F771,2026-07-31,SYS_107,AST_4ED453A3,0.095193,0,0,60.0
INSP_3700F299,2026-07-31,SYS_129,AST_B8F71FDD,0.425847,0,0,60.0
INSP_862409E5,2026-07-31,SYS_141,AST_C841EE03,1.193704,1,1,60.0
INSP_00FBD5EF,2026-07-31,SYS_162,AST_FA7C66DB,0.671834,0,0,60.0
INSP_B30AA2CA,2026-07-31,SYS_170,AST_41E4C47D,0.906819,1,0,60.0
INSP_9E566E98,2026-07-31,SYS_176,AST_5DF61EE8,1.172335,0,1,60.0
INSP_2CFEBC77,2026-07-31,SYS_183,AST_3AC31DE4,0.651993,0,0,60.0
INSP_74806042,2026-08-01,SYS_011,AST_C95E4C36,1.040234,1,1,60.0
INSP_A958FEA4,2026-08-01,SYS_019,AST_295F6162,1.034427,0,1,60.0
INSP_704A7726,2026-08-01,SYS_031,AST_9FC6C1DF,1.110536,0,1,60.0
INSP_637655D2,2026-08-01,SYS_115,AST_E485A485,1.026744,0,1,60.0
INSP_0C9F1585,2026-08-01,SYS_137,AST_CC32FEC1,0.853711,0,0,60.0
INSP_CFD1199F,2026-08-01,SYS_178,AST_FB8BAAE3,0.606476,0,0,60.0
INSP_3265B1D3,2026-08-01,SYS_184,AST_F713DE74,0.448701,0,0,60.0
INSP_612BE3E9,2026-08-02,SYS_016,AST_75491F89,1.398397,1,1,60.0
INSP_98F83935,2026-08-02,SYS_049,AST_8B590081,0.87301,0,0,60.0
INSP_566FDF99,2026-08-02,SYS_128,AST_D607EFBB,0.486346,0,0,60.0
INSP_7B55AAED,2026-08-03,SYS_034,AST_898B9A3E,0.577054,1,0,60.0
INSP_E8F6E3DD,2026-08-04,SYS_003,AST_C2536FD0,0.283951,0,0,60.0
INSP_0906D28D,2026-08-04,SYS_012,AST_400DB418,0.6472,0,0,60.0
INSP_15786EE3,2026-08-04,SYS_051,AST_8936EA7E,0.88055,0,0,60.0
INSP_DD79C021,2026-08-04,SYS_064,AST_6BB62FDB,0.668531,0,0,60.0
INSP_80CBEF39,2026-08-04,SYS_069,AST_2CCCF5B1,0.943205,1,0,60.0
INSP_E16E996D,2026-08-04,SYS_097,AST_78B2DAF5,1.058214,1,1,60.0
INSP_855A9311,2026-08-04,SYS_104,AST_34B52F7C,1.128413,0,1,60.0
INSP_C02FD822,2026-08-04,SYS_150,AST_4A9758F4,1.028744,0,1,60.0
INSP_838D5F9C,2026-08-04,SYS_168,AST_FB44B477,0.110783,0,0,60.0
INSP_3DCE96F3,2026-08-05,SYS_010,AST_BA1E579E,0.867933,0,0,60.0
INSP_1089C458,2026-08-05,SYS_057,AST_3260BE22,0.974191,0,0,60.0
INSP_ABCA69B5,2026-08-05,SYS_066,AST_F5795CF8,0.937586,1,0,60.0
INSP_1DB929CF,2026-08-06,SYS_000,AST_611BCAFE,0.403532,0,0,60.0
INSP_9EEEDB05,2026-08-06,SYS_021,AST_47CEED8F,1.103782,1,1,60.0
INSP_C6A2B756,2026-08-06,SYS_080,AST_2CC51A78,0.712955,0,0,60.0
INSP_4024C364,2026-08-06,SYS_092,AST_A654FA74,0.620014,0,0,60.0
INSP_FF5D6925,2026-08-06,SYS_095,AST_F7A145A0,0.678295,0,0,60.0
INSP_1DD38C7B,2026-08-06,SYS_105,AST_7866AE54,0.782776,0,0,60.0
INSP_0B60ECD8,2026-08-06,SYS_148,AST_0CAAF0CA,0.816689,1,0,60.0
INSP_E8CC461D,2026-08-06,SYS_182,AST_005BCD3C,1.202945,1,1,60.0
INSP_6EEDD689,2026-08-06,SYS_190,AST_FDA57079,0.814237,0,0,60.0
INSP_573633F5,2026-08-07,SYS_007,AST_48BC3EF9,0.690006,0,0,60.0
INSP_50FEB12A,2026-08-07,SYS_020,AST_A7767CC7,1.193453,1,1,60.0
INSP_D4152BDA,2026-08-07,SYS_027,AST_F62C7205,1.032068,1,1,60.0
INSP_23103897,2026-08-07,SYS_079,AST_F5251E52,1.518895,0,1,60.0
INSP_C3F4455D,2026-08-07,SYS_084,AST_F5A48F47,1.058765,0,1,60.0
INSP_D941C921,2026-08-07,SYS_100,AST_5436F9AF,1.509547,1,1,60.0
INSP_551E5934,2026-08-07,SYS_114,AST_71208FE4,1.202314,0,1,60.0
INSP_3DC61395,2026-08-07,SYS_124,AST_C6FED7CE,0.445467,0,0,60.0
INSP_02D4A25A,2026-08-07,SYS_132,AST_B471717C,0.924604,0,0,60.0
INSP_9FE08C53,2026-08-07,SYS_135,AST_33AE7546,0.424669,0,0,60.0
INSP_E5335323,2026-08-07,SYS_166,AST_DA889646,1.023181,0,1,60.0
INSP_A800963C,2026-08-07,SYS_177,AST_D268BF76,0.785577,1,0,60.0
INSP_B837B2AC,2026-08-08,SYS_071,AST_E62B116D,1.029717,0,1,60.0
INSP_42578288,2026-08-08,SYS_087,AST_CEA7BD4E,0.748528,0,0,60.0
INSP_A627F228,2026-08-08,SYS_113,AST_177B93F0,0.668959,1,0,60.0
INSP_F59EB566,2026-08-08,SYS_121,AST_57E427AB,1.31728,1,1,60.0
INSP_93E659BF,2026-08-08,SYS_125,AST_3F4357D4,0.911123,0,0,60.0
INSP_6B1DD625,2026-08-08,SYS_157,AST_07151874,0.646963,0,0,60.0
INSP_E48689C3,2026-08-09,SYS_044,AST_24282EF9,1.232256,1,1,60.0
INSP_2D473C9B,2026-08-09,SYS_067,AST_4F5BB5C0,0.204205,0,0,60.0
INSP_A520A47F,2026-08-09,SYS_130,AST_3A50A6C8,0.939963,0,0,60.0
INSP_CD42DA48,2026-08-09,SYS_199,AST_92492C9A,0.537215,0,0,60.0
INSP_8C1AA281,2026-08-10,SYS_008,AST_8CDA59B0,0.097764,0,0,60.0
INSP_103D9122,2026-08-10,SYS_022,AST_3A3ABCBA,1.123392,0,1,60.0
INSP_AE92F05C,2026-08-10,SYS_061,AST_A35FE079,1.053371,1,1,60.0
INSP_5FE7A16E,2026-08-10,SYS_065,AST_C0195FDC,0.970859,1,0,60.0
INSP_107DCC17,2026-08-10,SYS_076,AST_F603957B,1.348239,1,1,60.0
INSP_461CA7AD,2026-08-10,SYS_096,AST_757A2281,0.376471,0,0,60.0
INSP_BD12F3F1,2026-08-10,SYS_099,AST_2E2BCA5E,1.175589,1,1,60.0
INSP_653C4E77,2026-08-10,SYS_103,AST_E421B8F7,1.210027,1,1,60.0
INSP_1B8CE486,2026-08-10,SYS_122,AST_0A8960BD,0.973219,1,0,60.0
INSP_643D0A75,2026-08-10,SYS_123,AST_745D2B0D,0.401269,0,0,60.0
INSP_AA9ED08D,2026-08-10,SYS_133,AST_36645A9F,1.401057,1,1,60.0
INSP_5F4AAE56,2026-08-10,SYS_172,AST_ADEC264C,0.563128,0,0,60.0
INSP_805B125A,2026-08-10,SYS_174,AST_0CF3B1AB,0.457803,0,0,60.0
INSP_C424F16B,2026-08-11,SYS_032,AST_9EA318AD,0.219477,0,0,60.0
INSP_C04E0F7F,2026-08-11,SYS_054,AST_C88F0D7A,0.622524,0,0,60.0
INSP_10AB8D1E,2026-08-11,SYS_082,AST_677BB75C,1.093469,0,1,60.0
INSP_9D87B55A,2026-08-11,SYS_109,AST_36E83F9B,0.444981,0,0,60.0
INSP_70D51D8A,2026-08-11,SYS_131,AST_348BD6C0,1.350485,1,1,60.0
INSP_2E7802DC,2026-08-11,SYS_149,AST_AB74CC0D,0.188874,0,0,60.0
INSP_2EDB5698,2026-08-12,SYS_009,AST_59AE948D,1.076085,1,1,60.0
INSP_329FCA40,2026-08-12,SYS_040,AST_D89EE066,0.389933,0,0,60.0
INSP_008255DA,2026-08-12,SYS_078,AST_22724B56,1.064389,0,1,60.0
INSP_A261331E,2026-08-12,SYS_089,AST_F3FA3B59,0.815934,0,0,60.0
INSP_29580051,2026-08-12,SYS_138,AST_BDEBA9F4,1.256515,0,1,60.0
INSP_0E408263,2026-08-13,SYS_004,AST_34B81456,1.327936,1,1,60.0
INSP_4666CA92,2026-08-13,SYS_033,AST_78A40885,1.033718,1,1,60.0
INSP_F1ABDF11,2026-08-13,SYS_041,AST_5F735C82,1.165325,0,1,60.0
INSP_119DF20E,2026-08-13,SYS_042,AST_85108019,0.707365,0,0,60.0
INSP_5D357EE3,2026-08-13,SYS_059,AST_1F05FC1B,0.769298,0,0,60.0
INSP_22284058,2026-08-13,SYS_154,AST_8779BF08,0.613803,0,0,60.0
INSP_729FDF12,2026-08-13,SYS_171,AST_BFB41487,1.035417,0,1,60.0
INSP_0ECB3DBD,2026-08-13,SYS_197,AST_C302525D,0.878742,0,0,60.0
INSP_A822A7F2,2026-08-14,SYS_060,AST_93EE11F2,0.578891,0,0,60.0
INSP_7BC0217E,2026-08-14,SYS_081,AST_2559F2BC,0.946964,0,0,60.0
INSP_B688C9F9,2026-08-14,SYS_094,AST_DDF229A0,1.442505,1,1,60.0
INSP_7C560227,2026-08-14,SYS_117,AST_EE3B7502,0.903929,0,0,60.0
INSP_2EB03297,2026-08-14,SYS_143,AST_5AB29CA1,0.481783,0,0,60.0
INSP_81C4E8A1,2026-08-14,SYS_144,AST_E96A36D9,1.195363,1,1,60.0
INSP_910ED562,2026-08-14,SYS_169,AST_55F0F9F6,0.970315,1,0,60.0
INSP_71A0DFFE,2026-08-14,SYS_181,AST_69222B18,0.725014,1,0,60.0
INSP_98BDDA64,2026-08-14,SYS_192,AST_149EEDF0,0.8519,1,0,60.0
INSP_3C920864,2026-08-15,SYS_159,AST_09334FDB,0.688224,0,0,60.0
INSP_764A41AE,2026-08-16,SYS_001,AST_5733BC75,0.755587,0,0,60.0
INSP_98A23ED7,2026-08-16,SYS_017,AST_75433D0E,0.391385,0,0,60.0
INSP_7CEED2C9,2026-08-16,SYS_053,AST_1421CD29,0.964102,0,0,60.0
INSP_AAB8F6AF,2026-08-16,SYS_156,AST_C014C40A,0.918761,0,0,60.0
INSP_DB751F4C,2026-08-16,SYS_161,AST_D05D43D5,0.182241,0,0,60.0
INSP_DD0863BE,2026-08-16,SYS_196,AST_83AEE438,1.11386,1,1,60.0
INSP_22F61CAA,2026-08-17,SYS_070,AST_EF1723A7,1.248017,0,1,60.0
INSP_C18543E0,2026-08-17,SYS_085,AST_BC13EB44,0.23631,0,0,60.0
INSP_037E396D,2026-08-17,SYS_145,AST_C80BFBDE,0.930757,1,0,60.0
INSP_2682A5BE,2026-08-17,SYS_179,AST_05AA0B71,0.218002,0,0,60.0
INSP_EA35B7C9,2026-08-17,SYS_187,AST_362F6E1D,0.950812,0,0,60.0
INSP_B105F442,2026-08-18,SYS_052,AST_79A75A88,0.445694,0,0,60.0
INSP_CBF83F92,2026-08-18,SYS_136,AST_46F2626C,1.151718,1,1,60.0
INSP_11A00E3E,2026-08-19,SYS_005,AST_2355582B,1.076557,1,1,60.0
INSP_7055A00C,2026-08-19,SYS_014,AST_C582AD53,1.098255,1,1,60.0
INSP_1F8D693E,2026-08-19,SYS_023,AST_7155CAE3,0.669347,1,0,60.0
INSP_902B43EB,2026-08-19,SYS_024,AST_360766DC,0.221488,0,0,60.0
INSP_09D416C9,2026-08-19,SYS_045,AST_71683139,0.609978,0,0,60.0
INSP_17B1785D,2026-08-19,SYS_046,AST_B6A18F44,0.836306,1,0,60.0
INSP_ABE562CE,2026-08-19,SYS_068,AST_E6CD9897,1.325567,1,1,60.0
INSP_3833FEE1,2026-08-19,SYS_073,AST_7072115A,0.594978,0,0,60.0
INSP_09E34BA3,2026-08-19,SYS_074,AST_005C2060,1.085267,1,1,60.0
INSP_F3A0EF36,2026-08-19,SYS_153,AST_416FD4D1,0.958749,1,0,60.0
INSP_88FD9014,2026-08-19,SYS_175,AST_987787EC,1.039213,1,1,60.0
INSP_3574103E,2026-08-19,SYS_183,AST_3AC31DE4,0.904139,0,0,60.0
INSP_28216A72,2026-08-19,SYS_185,AST_A2B95F2A,1.543506,1,1,60.0
INSP_B5ECD950,2026-08-19,SYS_191,AST_28102D1A,1.404709,1,1,60.0
INSP_73BF391C,2026-08-20,SYS_025,AST_E767A2E7,0.908378,0,0,60.0
INSP_E2FED90B,2026-08-20,SYS_077,AST_71806DDB,0.799115,1,0,60.0
INSP_32E71854,2026-08-20,SYS_090,AST_3E900085,1.234535,1,1,60.0
INSP_4E3992AB,2026-08-20,SYS_118,AST_CD01BE37,0.800511,0,0,60.0
INSP_CB66AFF0,2026-08-20,SYS_160,AST_EE42B4EE,1.281317,1,1,60.0
INSP_6F5FA8D1,2026-08-20,SYS_165,AST_849D44BE,1.251987,1,1,60.0
INSP_8840B247,2026-08-21,SYS_006,AST_01B706B3,0.510583,0,0,60.0
INSP_E13F8196,2026-08-21,SYS_013,AST_0D114CD8,0.753665,0,0,60.0
INSP_D7526776,2026-08-21,SYS_026,AST_B7959A5C,1.312057,1,1,60.0
INSP_D8E432BE,2026-08-21,SYS_035,AST_EC002B8E,1.008885,1,1,60.0
INSP_00D65EE4,2026-08-21,SYS_093,AST_E008ABAF,1.220336,1,1,60.0
INSP_625DD8D2,2026-08-21,SYS_098,AST_336E36C7,1.175607,1,1,60.0
INSP_171B7AF1,2026-08-21,SYS_106,AST_F68C2B16,0.957659,0,0,60.0
INSP_4B363315,2026-08-21,SYS_120,AST_F223BB43,0.978989,1,0,60.0
INSP_3EC01129,2026-08-21,SYS_126,AST_BCC36F08,1.108518,1,1,60.0
INSP_A3B8EE0C,2026-08-21,SYS_164,AST_79E11B35,1.136772,0,1,60.0
INSP_53BEA4EC,2026-08-21,SYS_180,AST_ABEDAC5D,0.939253,1,0,60.0
INSP_30253B58,2026-08-22,SYS_050,AST_F69AFC56,1.024505,0,1,60.0
INSP_294C346A,2026-08-22,SYS_072,AST_2677C73B,0.589705,0,0,60.0
INSP_4C741567,2026-08-22,SYS_101,AST_199E4ED5,0.499407,0,0,60.0
INSP_8A85DE74,2026-08-22,SYS_151,AST_0CA6C74F,1.378769,1,1,60.0
INSP_DD542D6A,2026-08-22,SYS_163,AST_67436F82,0.772595,0,0,60.0
INSP_D369D7A0,2026-08-22,SYS_198,AST_8C8EC664,1.223858,1,1,60.0
INSP_60061791,2026-08-23,SYS_015,AST_0CF332F9,0.954589,1,0,60.0
INSP_7231D9D5,2026-08-23,SYS_036,AST_201A44F7,0.343066,0,0,60.0
INSP_9AC5A9F7,2026-08-23,SYS_056,AST_1FD22902,0.511201,0,0,60.0
INSP_8C968C7C,2026-08-23,SYS_108,AST_8823CDE5,1.266022,1,1,60.0
INSP_E9B7A0E5,2026-08-23,SYS_116,AST_AA3DF989,1.171785,0,1,60.0
INSP_427E45D6,2026-08-23,SYS_127,AST_E66E58BF,0.899965,1,0,60.0
INSP_EF85F2B3,2026-08-24,SYS_016,AST_75491F89,0.276946,0,0,60.0
INSP_CED0BF0D,2026-08-24,SYS_029,AST_72182962,1.220369,1,1,60.0
INSP_6A94D6CE,2026-08-24,SYS_030,AST_BC560A24,0.864469,1,0,60.0
INSP_74E4D5C4,2026-08-24,SYS_048,AST_B7D85950,1.645775,1,1,60.0
INSP_5DB8169E,2026-08-24,SYS_088,AST_8881A08E,0.72942,0,0,60.0
INSP_01C14698,2026-08-24,SYS_111,AST_AA47D855,0.504874,0,0,60.0
INSP_589D3977,2026-08-24,SYS_146,AST_1B8D46F6,0.550527,0,0,60.0
INSP_4F1F7AEB,2026-08-24,SYS_173,AST_761AB970,0.822879,1,0,60.0
INSP_143CEA75,2026-08-24,SYS_186,AST_5CB7885A,0.526844,0,0,60.0
INSP_B431EC40,2026-08-24,SYS_189,AST_BA2068C4,1.103872,1,1,60.0
INSP_D15143B9,2026-08-24,SYS_193,AST_B624BE5F,1.098303,1,1,60.0
INSP_55CDDF56,2026-08-25,SYS_028,AST_01BDCD63,0.331561,0,0,60.0
INSP_D4EED585,2026-08-25,SYS_062,AST_E6F98CD6,0.626524,0,0,60.0
INSP_35D8FFF6,2026-08-25,SYS_152,AST_A78D477C,0.985687,1,0,60.0
INSP_5F157576,2026-08-25,SYS_158,AST_FA571F5C,1.231318,1,1,60.0
INSP_A47AFB38,2026-08-25,SYS_170,AST_41E4C47D,0.892549,1,0,60.0
INSP_73998458,2026-08-26,SYS_018,AST_D2AAE75F,0.571465,0,0,60.0
INSP_121F31D4,2026-08-26,SYS_037,AST_12C3D6E6,1.418454,1,1,60.0
INSP_289DB133,2026-08-26,SYS_043,AST_11D07EA3,1.173097,1,1,60.0
INSP_7C91FEE6,2026-08-26,SYS_110,AST_FED5DCED,0.659363,0,0,60.0
INSP_F178A1A2,2026-08-26,SYS_134,AST_513E84BA,0.951603,1,0,60.0
INSP_1444C17C,2026-08-26,SYS_142,AST_A42F6532,1.132316,0,1,60.0
INSP_624B42D1,2026-08-26,SYS_147,AST_059BC199,1.015519,0,1,60.0
INSP_ED88C9EA,2026-08-27,SYS_047,AST_BFCB2B08,0.929707,1,0,60.0
INSP_83DA905B,2026-08-27,SYS_104,AST_34B52F7C,0.624173,0,0,60.0
INSP_EA059ABA,2026-08-27,SYS_112,AST_72528000,0.481899,0,0,60.0
INSP_F8154EA9,2026-08-27,SYS_119,AST_A9E07DCD,1.580404,1,1,60.0
INSP_2CD2D21E,2026-08-27,SYS_155,AST_EB9D2923,1.102854,1,1,60.0
INSP_3B04BE86,2026-08-27,SYS_176,AST_5DF61EE8,0.803661,0,0,60.0
INSP_D0C6CE3D,2026-08-27,SYS_195,AST_112DC772,0.964294,0,0,60.0
INSP_C5FAE2AA,2026-08-28,SYS_002,AST_8C3021C3,1.440243,1,1,60.0
INSP_48896A94,2026-08-28,SYS_058,AST_CC418360,0.514187,0,0,60.0
INSP_7356FCC7,2026-08-28,SYS_064,AST_6BB62FDB,1.187573,1,1,60.0
INSP_805A3334,2026-08-28,SYS_168,AST_FB44B477,1.106532,0,1,60.0
INSP_337B5F08,2026-08-29,SYS_022,AST_3A3ABCBA,0.472281,0,0,60.0
INSP_1CDE639B,2026-08-29,SYS_039,AST_0C2D90D2,1.452166,1,1,60.0
INSP_D75ECF28,2026-08-29,SYS_083,AST_35C2C263,0.306567,0,0,60.0
INSP_556BC3AB,2026-08-29,SYS_139,AST_594EB63A,0.658333,0,0,60.0
INSP_7A376C96,2026-08-29,SYS_167,AST_BF41CB64,1.116383,0,1,60.0
INSP_B39DB282,2026-08-30,SYS_011,AST_C95E4C36,0.539587,0,0,60.0
INSP_DA3F00C3,2026-08-30,SYS_031,AST_9FC6C1DF,0.398935,0,0,60.0
INSP_ADA848B6,2026-08-30,SYS_086,AST_1F6FC1A0,0.566872,0,0,60.0
INSP_78AB2119,2026-08-30,SYS_137,AST_CC32FEC1,1.082985,1,1,60.0
INSP_8F545DAE,2026-08-30,SYS_141,AST_C841EE03,0.911625,0,0,60.0
INSP_A97D0624,2026-08-30,SYS_150,AST_4A9758F4,0.364302,0,0,60.0
INSP_E106A7A7,2026-08-30,SYS_184,AST_F713DE74,0.922502,1,0,60.0
INSP_39A8699B,2026-08-30,SYS_188,AST_0D8C5A64,1.46944,1,1,60.0
INSP_CFDE1CCA,2026-08-31,SYS_012,AST_400DB418,1.243806,1,1,60.0
INSP_983B352F,2026-08-31,SYS_038,AST_C09E7897,1.252772,1,1,60.0
INSP_AE9F8B02,2026-08-31,SYS_055,AST_65BC7AF4,1.553279,1,1,60.0
INSP_15A03C60,2026-08-31,SYS_063,AST_54F1946F,0.650886,0,0,60.0
INSP_BFCC2BC7,2026-08-31,SYS_102,AST_D4717E02,1.275782,1,1,60.0
INSP_1318886A,2026-08-31,SYS_129,AST_B8F71FDD,0.69361,0,0,60.0
INSP_D8325D9F,2026-09-01,SYS_080,AST_2CC51A78,1.136235,1,1,60.0
INSP_937C2B66,2026-09-01,SYS_100,AST_5436F9AF,0.33508,0,0,60.0
INSP_00EB000A,2026-09-01,SYS_115,AST_E485A485,0.473429,0,0,60.0
INSP_DEF377B1,2026-09-01,SYS_124,AST_C6FED7CE,0.910907,0,0,60.0
INSP_C68CC33A,2026-09-01,SYS_140,AST_82DF0E33,0.571318,0,0,60.0
INSP_56DE8282,2026-09-02,SYS_066,AST_F5795CF8,1.31895,1,1,60.0
INSP_DA0B0DA3,2026-09-02,SYS_075,AST_E60AAA9C,0.864631,1,0,60.0
INSP_A0AAA3C0,2026-09-02,SYS_182,AST_005BCD3C,0.622295,0,0,60.0
INSP_BB995B4D,2026-09-02,SYS_190,AST_FDA57079,1.591841,1,1,60.0
INSP_22C249AA,2026-09-03,SYS_007,AST_48BC3EF9,1.013802,1,1,60.0
INSP_C616F79C,2026-09-03,SYS_065,AST_C0195FDC,1.721781,1,1,60.0
INSP_E0446334,2026-09-03,SYS_095,AST_F7A145A0,1.094758,1,1,60.0
INSP_6221EA69,2026-09-03,SYS_097,AST_78B2DAF5,0.432264,0,0,60.0
INSP_9E38BCBF,2026-09-03,SYS_114,AST_71208FE4,0.650996,0,0,60.0
INSP_C0E4A7E5,2026-09-03,SYS_128,AST_D607EFBB,0.844549,1,0,60.0
INSP_5A5FB52B,2026-09-03,SYS_135,AST_33AE7546,0.571014,0,0,60.0
INSP_5D611110,2026-09-03,SYS_178,AST_FB8BAAE3,0.896133,1,0,60.0
INSP_F57C8411,2026-09-04,SYS_019,AST_295F6162,0.601387,0,0,60.0
INSP_35930BC0,2026-09-04,SYS_020,AST_A7767CC7,0.663743,0,0,60.0
INSP_3F837A34,2026-09-04,SYS_021,AST_47CEED8F,0.821307,0,0,60.0
INSP_73DE9377,2026-09-04,SYS_069,AST_2CCCF5B1,1.294442,1,1,60.0
INSP_9E7E770B,2026-09-04,SYS_094,AST_DDF229A0,0.436374,0,0,60.0
INSP_AD042C9A,2026-09-04,SYS_107,AST_4ED453A3,0.493327,0,0,60.0
INSP_364A1B14,2026-09-04,SYS_121,AST_57E427AB,0.434218,0,0,60.0
INSP_ECDAA897,2026-09-04,SYS_162,AST_FA7C66DB,1.094712,1,1,60.0
INSP_AF9364C0,2026-09-04,SYS_171,AST_BFB41487,0.437637,0,0,60.0
INSP_2D0CBD40,2026-09-05,SYS_010,AST_BA1E579E,0.917399,0,0,60.0
INSP_5A15D621,2026-09-05,SYS_034,AST_898B9A3E,1.630137,1,1,60.0
INSP_ECA5E629,2026-09-05,SYS_044,AST_24282EF9,0.444082,0,0,60.0
INSP_59E4DA88,2026-09-05,SYS_079,AST_F5251E52,0.380361,0,0,60.0
INSP_D1B8386D,2026-09-05,SYS_092,AST_A654FA74,0.865094,0,0,60.0
INSP_310E25E8,2026-09-05,SYS_117,AST_EE3B7502,0.415842,0,0,60.0
INSP_CD316A13,2026-09-05,SYS_122,AST_0A8960BD,1.175433,1,1,60.0
INSP_D210EA76,2026-09-05,SYS_130,AST_3A50A6C8,1.468378,1,1,60.0
INSP_D9238C7D,2026-09-05,SYS_148,AST_0CAAF0CA,1.305894,1,1,60.0
INSP_AC142C60,2026-09-05,SYS_172,AST_ADEC264C,0.582538,0,0,60.0
INSP_89D28BC3,2026-09-05,SYS_174,AST_0CF3B1AB,0.479843,0,0,60.0
INSP_B6816651,2026-09-06,SYS_091,AST_FF3BACB3,0.454134,0,0,60.0
INSP_5E139734,2026-09-06,SYS_105,AST_7866AE54,1.010717,0,1,60.0
INSP_CF5005BE,2026-09-06,SYS_153,AST_416FD4D1,1.451235,1,1,60.0
INSP_49FBE7E2,2026-09-07,SYS_027,AST_F62C7205,0.274942,0,0,60.0
INSP_DAAA695D,2026-09-07,SYS_040,AST_D89EE066,0.585279,0,0,60.0
INSP_3A3B7D12,2026-09-07,SYS_049,AST_8B590081,1.061633,1,1,60.0
INSP_6480EE16,2026-09-07,SYS_132,AST_B471717C,1.07715,1,1,60.0
INSP_2C463A3D,2026-09-08,SYS_008,AST_8CDA59B0,0.451576,0,0,60.0
INSP_A156F412,2026-09-08,SYS_032,AST_9EA318AD,0.280125,0,0,60.0
INSP_9B98FBC5,2026-09-08,SYS_033,AST_78A40885,0.751923,0,0,60.0
INSP_C1D78D75,2026-09-08,SYS_084,AST_F5A48F47,0.506456,0,0,60.0
INSP_AD12628A,2026-09-08,SYS_149,AST_AB74CC0D,0.576716,0,0,60.0
INSP_2F1A47B9,2026-09-08,SYS_154,AST_8779BF08,1.054173,1,1,60.0
INSP_EA29213A,2026-09-09,SYS_060,AST_93EE11F2,1.324747,1,1,60.0
INSP_38CB80E2,2026-09-09,SYS_071,AST_E62B116D,0.353172,0,0,60.0
INSP_A62ACF4B,2026-09-09,SYS_078,AST_22724B56,0.279761,0,0,60.0
INSP_C140257D,2026-09-09,SYS_103,AST_E421B8F7,0.381465,0,0,60.0
INSP_65554E71,2026-09-09,SYS_109,AST_36E83F9B,0.957065,0,0,60.0
INSP_49300911,2026-09-09,SYS_181,AST_69222B18,1.463102,1,1,60.0
INSP_48AC1869,2026-09-10,SYS_051,AST_8936EA7E,1.230186,1,1,60.0
INSP_7603236A,2026-09-10,SYS_057,AST_3260BE22,0.814689,1,0,60.0
INSP_7DF37E75,2026-09-10,SYS_059,AST_1F05FC1B,0.777952,0,0,60.0
INSP_15DEEBFE,2026-09-10,SYS_082,AST_677BB75C,0.778771,0,0,60.0
INSP_A1DCCCBC,2026-09-10,SYS_096,AST_757A2281,0.754587,0,0,60.0
INSP_EAD21C2E,2026-09-11,SYS_009,AST_59AE948D,0.491002,0,0,60.0
INSP_AF8F4006,2026-09-11,SYS_042,AST_85108019,0.955645,0,0,60.0
INSP_666F1222,2026-09-11,SYS_061,AST_A35FE079,0.842657,0,0,60.0
INSP_8313EF94,2026-09-11,SYS_125,AST_3F4357D4,1.333363,1,1,60.0
INSP_3B25362D,2026-09-11,SYS_131,AST_348BD6C0,0.857548,0,0,60.0
INSP_D861F7E6,2026-09-11,SYS_166,AST_DA889646,0.724569,0,0,60.0
INSP_AFBC1537,2026-09-11,SYS_169,AST_55F0F9F6,1.382343,1,1,60.0
INSP_D769CF51,2026-09-12,SYS_000,AST_611BCAFE,1.281344,0,1,60.0
INSP_CBDF4D2B,2026-09-12,SYS_026,AST_B7959A5C,0.218651,0,0,60.0
INSP_69D11577,2026-09-12,SYS_053,AST_1421CD29,1.120247,1,1,60.0
INSP_807242A5,2026-09-12,SYS_087,AST_CEA7BD4E,1.141943,1,1,60.0
INSP_93E0B30C,2026-09-12,SYS_098,AST_336E36C7,0.99941,0,0,60.0
INSP_7A2B5FF2,2026-09-12,SYS_113,AST_177B93F0,1.274939,1,1,60.0
INSP_86410938,2026-09-12,SYS_123,AST_745D2B0D,0.820929,0,0,60.0
INSP_90AD44C9,2026-09-12,SYS_133,AST_36645A9F,0.57606,0,0,60.0
INSP_987FB5B7,2026-09-12,SYS_157,AST_07151874,1.192607,1,1,60.0
INSP_DAAA665C,2026-09-12,SYS_161,AST_D05D43D5,0.588588,0,0,60.0
INSP_1C3AF4DF,2026-09-12,SYS_199,AST_92492C9A,0.995025,1,0,60.0
INSP_448BFC3F,2026-09-13,SYS_041,AST_5F735C82,0.937045,0,0,60.0
INSP_3A5F0FAB,2026-09-13,SYS_076,AST_F603957B,0.624523,0,0,60.0
INSP_A36CD823,2026-09-13,SYS_089,AST_F3FA3B59,1.181686,1,1,60.0
INSP_77771097,2026-09-13,SYS_099,AST_2E2BCA5E,0.972175,0,0,60.0
INSP_E090FDA4,2026-09-13,SYS_160,AST_EE42B4EE,0.204223,0,0,60.0
